Date,Close,Buy,Sell,Open,High,Low
1966-10-28,  80.24,False,False,  80.24,  80.24,  80.24
1966-11-04,  80.81,False,False,  80.81,  80.81,  80.81
1966-11-11,  81.94,False,False,  81.94,  81.94,  81.94
1966-11-18,  81.26,False,False,  81.26,  81.26,  81.26
1966-11-25,  80.85,False,False,  80.85,  80.85,  80.85
1966-12-02,  80.13,False,False,  80.13,  80.13,  80.13
1966-12-09,  82.14,False,False,  82.14,  82.14,  82.14
1966-12-16,  81.58,False,False,  81.58,  81.58,  81.58
1966-12-23,  81.47,False,False,  81.47,  81.47,  81.47
1966-12-30,  80.33,False,False,  80.33,  80.33,  80.33
1967-01-06,  82.18,False,False,  82.18,  82.18,  82.18
1967-01-13,  84.53,False,False,  84.53,  84.53,  84.53
1967-01-20,  86.07,False,False,  86.07,  86.07,  86.07
1967-01-27,  86.16,False,False,  86.16,  86.16,  86.16
1967-02-03,  87.36,False,False,  87.36,  87.36,  87.36
1967-02-10,  87.63,False,False,  87.63,  87.63,  87.63
1967-02-17,  87.89,False,False,  87.89,  87.89,  87.89
1967-02-24,  87.41,False,False,  87.41,  87.41,  87.41
1967-03-03,  88.29,False,False,  88.29,  88.29,  88.29
1967-03-10,  88.89,False,False,  88.89,  88.89,  88.89
1967-03-17,  90.25,False,False,  90.25,  90.25,  90.25
1967-03-23,  90.94,False,False,  90.94,  90.94,  90.94
1967-03-31,  90.20,False,False,  90.20,  90.20,  90.20
1967-04-07,  89.36,False,False,  89.36,  89.36,  89.36
1967-04-14,  90.43,False,False,  90.43,  90.43,  90.43
1967-04-21,  92.30,False,False,  92.30,  92.30,  92.30
1967-04-28,  94.01,False,False,  94.01,  94.01,  94.01
1967-05-05,  94.44,False,False,  94.44,  94.44,  94.44
1967-05-12,  93.48,False,False,  93.48,  93.48,  93.48
1967-05-19,  92.07,False,False,  92.07,  92.07,  92.07
1967-05-26,  90.98,False,False,  90.98,  90.98,  90.98
1967-06-02,  89.79,False,False,  89.79,  89.79,  89.79
1967-06-09,  91.56,False,False,  91.56,  91.56,  91.56
1967-06-16,  92.54,False,False,  92.54,  92.54,  92.54
1967-06-23,  92.00,False,False,  92.00,  92.00,  92.00
1967-06-30,  90.64,False,False,  90.64,  90.64,  90.64
1967-07-07,  91.69,False,False,  91.69,  91.69,  91.69
1967-07-14,  92.74,False,False,  92.74,  92.74,  92.74
1967-07-21,  94.04,False,False,  94.04,  94.04,  94.04
1967-07-28,  94.49,False,False,  94.49,  94.49,  94.49
1967-08-04,  95.83,False,False,  95.83,  95.83,  95.83
1967-08-11,  95.15,False,False,  95.15,  95.15,  95.15
1967-08-18,  94.78,False,False,  94.78,  94.78,  94.78
1967-08-25,  92.70,False,False,  92.70,  92.70,  92.70
1967-09-01,  93.68,False,False,  93.68,  93.68,  93.68
1967-09-08,  94.36,False,False,  94.36,  94.36,  94.36
1967-09-15,  96.27,False,False,  96.27,  96.27,  96.27
1967-09-22,  97.00,False,False,  97.00,  97.00,  97.00
1967-09-29,  96.71,False,False,  96.71,  96.71,  96.71
1967-10-06,  97.26,False,False,  97.26,  97.26,  97.26
1967-10-13,  96.00,False,False,  96.00,  96.00,  96.00
1967-10-20,  95.38,False,False,  95.38,  95.38,  95.38
1967-10-27,  94.96,False,False,  94.96,  94.96,  94.96
1967-11-03,  91.78,False,False,  91.78,  91.78,  91.78
1967-11-10,  92.21,False,False,  92.21,  92.21,  92.21
1967-11-17,  92.82,False,False,  92.82,  92.82,  92.82
1967-11-24,  93.90,False,False,  93.90,  93.90,  93.90
1967-12-01,  94.50,False,False,  94.50,  94.50,  94.50
1967-12-08,  95.42,False,False,  95.42,  95.42,  95.42
1967-12-15,  95.03,False,False,  95.03,  95.03,  95.03
1967-12-22,  95.20,False,False,  95.20,  95.20,  95.20
1967-12-29,  96.47,False,False,  96.47,  96.47,  96.47
1968-01-05,  95.94,False,False,  95.94,  95.94,  95.94
1968-01-12,  96.72,False,False,  96.72,  96.72,  96.72
1968-01-19,  95.24,False,False,  95.24,  95.24,  95.24
1968-01-26,  93.45,False,False,  93.45,  93.45,  93.45
1968-02-02,  92.27,False,False,  92.27,  92.27,  92.27
1968-02-09,  89.86,False,False,  89.86,  89.86,  89.86
1968-02-16,  89.96,False,False,  89.96,  89.96,  89.96
1968-02-23,  90.89,False,False,  90.89,  90.89,  90.89
1968-03-01,  89.11,False,False,  89.11,  89.11,  89.11
1968-03-08,  89.03,False,False,  89.03,  89.03,  89.03
1968-03-15,  89.10,False,False,  89.10,  89.10,  89.10
1968-03-22,  88.42,False,False,  88.42,  88.42,  88.42
1968-03-29,  90.20,False,False,  90.20,  90.20,  90.20
1968-04-05,  93.29,False,False,  93.29,  93.29,  93.29
1968-04-11,  96.53,False,False,  96.53,  96.53,  96.53
1968-04-19,  95.85,False,False,  95.85,  95.85,  95.85
1968-04-26,  97.21,False,False,  97.21,  97.21,  97.21
1968-05-03,  98.66,False,False,  98.66,  98.66,  98.66
1968-05-10,  98.50,False,False,  98.50,  98.50,  98.50
1968-05-17,  96.90,False,False,  96.90,  96.90,  96.90
1968-05-24,  97.15,False,False,  97.15,  97.15,  97.15
1968-05-31,  98.68,False,False,  98.68,  98.68,  98.68
1968-06-07, 101.27,False,False, 101.27, 101.27, 101.27
1968-06-14, 101.13,False,False, 101.13, 101.13, 101.13
1968-06-21, 100.66,False,False, 100.66, 100.66, 100.66
1968-06-28,  99.58,False,False,  99.58,  99.58,  99.58
1968-07-03, 100.91,False,False, 100.91, 100.91, 100.91
1968-07-12, 102.34,False,False, 102.34, 102.34, 102.34
1968-07-19, 100.46,False,False, 100.46, 100.46, 100.46
1968-07-26,  98.34,False,False,  98.34,  98.34,  98.34
1968-08-02,  96.63,False,False,  96.63,  96.63,  96.63
1968-08-09,  97.01,False,False,  97.01,  97.01,  97.01
1968-08-16,  98.68,False,False,  98.68,  98.68,  98.68
1968-08-23,  98.69,False,False,  98.69,  98.69,  98.69
1968-08-30,  98.86,False,False,  98.86,  98.86,  98.86
1968-09-06, 101.20,False,False, 101.20, 101.20, 101.20
1968-09-13, 100.86,False,False, 100.86, 100.86, 100.86
1968-09-20, 101.66,False,False, 101.66, 101.66, 101.66
1968-09-27, 102.31,False,False, 102.31, 102.31, 102.31
1968-10-04, 103.71,False,False, 103.71, 103.71, 103.71
1968-10-11, 103.18,False,False, 103.18, 103.18, 103.18
1968-10-18, 104.82,False,False, 104.82, 104.82, 104.82
1968-10-25, 104.20,False,False, 104.20, 104.20, 104.20
1968-11-01, 103.06,False,False, 103.06, 103.06, 103.06
1968-11-08, 103.95,False,False, 103.95, 103.95, 103.95
1968-11-15, 105.78,False,False, 105.78, 105.78, 105.78
1968-11-22, 106.30,False,False, 106.30, 106.30, 106.30
1968-11-29, 108.37,False,False, 108.37, 108.37, 108.37
1968-12-06, 107.93,False,False, 107.93, 107.93, 107.93
1968-12-13, 107.58,False,False, 107.58, 107.58, 107.58
1968-12-20, 106.34,False,False, 106.34, 106.34, 106.34
1968-12-27, 104.74,False,False, 104.74, 104.74, 104.74
1969-01-03, 103.99,False,False, 103.99, 103.99, 103.99
1969-01-10, 100.93,False,False, 100.93, 100.93, 100.93
1969-01-17, 102.03,False,False, 102.03, 102.03, 102.03
1969-01-24, 102.38,False,False, 102.38, 102.38, 102.38
1969-01-31, 103.01,False,False, 103.01, 103.01, 103.01
1969-02-07, 103.53,False,False, 103.53, 103.53, 103.53
1969-02-14, 103.61,False,False, 103.61, 103.61, 103.61
1969-02-20,  99.79,False,False,  99.79,  99.79,  99.79
1969-02-28,  98.13,False,False,  98.13,  98.13,  98.13
1969-03-07,  98.65,False,False,  98.65,  98.65,  98.65
1969-03-14,  98.00,False,False,  98.00,  98.00,  98.00
1969-03-21,  99.63,False,False,  99.63,  99.63,  99.63
1969-03-28, 101.51,False,False, 101.51, 101.51, 101.51
1969-04-03, 100.68,False,False, 100.68, 100.68, 100.68
1969-04-11, 101.65,False,False, 101.65, 101.65, 101.65
1969-04-18, 101.24,False,False, 101.24, 101.24, 101.24
1969-04-25, 101.72,False,False, 101.72, 101.72, 101.72
1969-05-02, 104.00,False,False, 104.00, 104.00, 104.00
1969-05-09, 105.05,False,False, 105.05, 105.05, 105.05
1969-05-16, 105.94,False,False, 105.94, 105.94, 105.94
1969-05-23, 104.59,False,False, 104.59, 104.59, 104.59
1969-05-29, 103.46,False,False, 103.46, 103.46, 103.46
1969-06-06, 102.12,False,False, 102.12, 102.12, 102.12
1969-06-13,  98.65,False,False,  98.65,  98.65,  98.65
1969-06-20,  96.67,False,False,  96.67,  96.67,  96.67
1969-06-27,  97.33,False,False,  97.33,  97.33,  97.33
1969-07-03,  99.61,False,False,  99.61,  99.61,  99.61
1969-07-11,  95.77,False,False,  95.77,  95.77,  95.77
1969-07-18,  94.95,False,False,  94.95,  94.95,  94.95
1969-07-25,  92.06,False,False,  92.06,  92.06,  92.06
1969-08-01,  93.47,False,False,  93.47,  93.47,  93.47
1969-08-08,  93.94,False,False,  93.94,  93.94,  93.94
1969-08-15,  94.00,False,False,  94.00,  94.00,  94.00
1969-08-22,  95.92,False,False,  95.92,  95.92,  95.92
1969-08-29,  95.51,False,False,  95.51,  95.51,  95.51
1969-09-05,  93.64,False,False,  93.64,  93.64,  93.64
1969-09-12,  94.13,False,False,  94.13,  94.13,  94.13
1969-09-19,  95.19,False,False,  95.19,  95.19,  95.19
1969-09-26,  94.16,False,False,  94.16,  94.16,  94.16
1969-10-03,  93.19,False,False,  93.19,  93.19,  93.19
1969-10-10,  93.56,False,False,  93.56,  93.56,  93.56
1969-10-17,  96.26,False,False,  96.26,  96.26,  96.26
1969-10-24,  98.12,False,False,  98.12,  98.12,  98.12
1969-10-31,  97.12,False,False,  97.12,  97.12,  97.12
1969-11-07,  98.26,False,False,  98.26,  98.26,  98.26
1969-11-14,  97.07,False,False,  97.07,  97.07,  97.07
1969-11-21,  94.32,False,False,  94.32,  94.32,  94.32
1969-11-28,  93.81,False,False,  93.81,  93.81,  93.81
1969-12-05,  91.73,False,False,  91.73,  91.73,  91.73
1969-12-12,  90.81,False,False,  90.81,  90.81,  90.81
1969-12-19,  91.38,False,False,  91.38,  91.38,  91.38
1969-12-26,  91.89,False,False,  91.89,  91.89,  91.89
1970-01-02,  93.00,False,False,  93.00,  93.00,  93.00
1970-01-09,  92.40,False,False,  92.40,  92.40,  92.40
1970-01-16,  90.92,False,False,  90.92,  90.92,  90.92
1970-01-23,  89.37,False,False,  89.37,  89.37,  89.37
1970-01-30,  85.02,False,True,  85.02,  85.02,  85.02
1970-02-06,  86.33,False,False,  86.33,  86.33,  86.33
1970-02-13,  86.54,False,False,  86.54,  86.54,  86.54
1970-02-20,  88.03,False,False,  88.03,  88.03,  88.03
1970-02-27,  89.50,False,False,  89.50,  89.50,  89.50
1970-03-06,  89.44,False,False,  89.44,  89.44,  89.44
1970-03-13,  87.86,False,False,  87.86,  87.86,  87.86
1970-03-20,  87.06,False,False,  87.06,  87.06,  87.06
1970-03-26,  89.92,False,False,  89.92,  89.92,  89.92
1970-04-03,  89.39,False,False,  89.39,  89.39,  89.39
1970-04-10,  88.24,False,False,  88.24,  88.24,  88.24
1970-04-17,  85.67,False,False,  85.67,  85.67,  85.67
1970-04-24,  82.77,False,False,  82.77,  82.77,  82.77
1970-05-01,  81.44,False,False,  81.44,  81.44,  81.44
1970-05-08,  79.44,False,False,  79.44,  79.44,  79.44
1970-05-15,  76.90,False,False,  76.90,  76.90,  76.90
1970-05-22,  72.25,False,False,  72.25,  72.25,  72.25
1970-05-29,  76.55,True,False,  76.55,  76.55,  76.55
1970-06-05,  76.17,False,False,  76.17,  76.17,  76.17
1970-06-12,  73.88,False,False,  73.88,  73.88,  73.88
1970-06-19,  77.05,False,False,  77.05,  77.05,  77.05
1970-06-26,  73.47,False,True,  73.47,  73.47,  73.47
1970-07-02,  72.92,False,False,  72.92,  72.92,  72.92
1970-07-10,  74.45,False,False,  74.45,  74.45,  74.45
1970-07-17,  77.69,True,False,  77.69,  77.69,  77.69
1970-07-24,  77.82,False,False,  77.82,  77.82,  77.82
1970-07-31,  78.05,False,False,  78.05,  78.05,  78.05
1970-08-07,  77.28,False,False,  77.28,  77.28,  77.28
1970-08-14,  75.18,False,False,  75.18,  75.18,  75.18
1970-08-21,  79.24,False,False,  79.24,  79.24,  79.24
1970-08-28,  81.86,False,False,  81.86,  81.86,  81.86
1970-09-04,  82.83,False,False,  82.83,  82.83,  82.83
1970-09-11,  82.52,False,False,  82.52,  82.52,  82.52
1970-09-18,  82.62,False,False,  82.62,  82.62,  82.62
1970-09-25,  82.83,False,False,  82.83,  82.83,  82.83
1970-10-02,  85.16,False,False,  85.16,  85.16,  85.16
1970-10-09,  85.08,False,False,  85.08,  85.08,  85.08
1970-10-16,  84.28,False,False,  84.28,  84.28,  84.28
1970-10-23,  83.77,False,False,  83.77,  83.77,  83.77
1970-10-30,  83.25,False,False,  83.25,  83.25,  83.25
1970-11-06,  84.22,False,False,  84.22,  84.22,  84.22
1970-11-13,  83.37,False,False,  83.37,  83.37,  83.37
1970-11-20,  83.72,False,False,  83.72,  83.72,  83.72
1970-11-27,  85.93,False,False,  85.93,  85.93,  85.93
1970-12-04,  89.46,False,False,  89.46,  89.46,  89.46
1970-12-11,  90.26,False,False,  90.26,  90.26,  90.26
1970-12-18,  90.22,False,False,  90.22,  90.22,  90.22
1970-12-24,  90.61,False,False,  90.61,  90.61,  90.61
1970-12-31,  92.15,False,False,  92.15,  92.15,  92.15
1971-01-08,  92.19,False,False,  92.19,  92.19,  92.19
1971-01-15,  93.03,False,False,  93.03,  93.03,  93.03
1971-01-22,  94.88,False,False,  94.88,  94.88,  94.88
1971-01-29,  95.88,False,False,  95.88,  95.88,  95.88
1971-02-05,  96.93,False,False,  96.93,  96.93,  96.93
1971-02-12,  98.43,False,False,  98.43,  98.43,  98.43
1971-02-19,  96.74,False,False,  96.74,  96.74,  96.74
1971-02-26,  96.75,False,False,  96.75,  96.75,  96.75
1971-03-05,  98.96,False,False,  98.96,  98.96,  98.96
1971-03-12,  99.57,False,False,  99.57,  99.57,  99.57
1971-03-19, 101.01,False,False, 101.01, 101.01, 101.01
1971-03-26,  99.95,False,False,  99.95,  99.95,  99.95
1971-04-02, 100.56,False,False, 100.56, 100.56, 100.56
1971-04-08, 102.10,False,False, 102.10, 102.10, 102.10
1971-04-16, 103.49,False,False, 103.49, 103.49, 103.49
1971-04-23, 104.05,False,False, 104.05, 104.05, 104.05
1971-04-30, 103.95,False,False, 103.95, 103.95, 103.95
1971-05-07, 102.87,False,False, 102.87, 102.87, 102.87
1971-05-14, 102.21,False,False, 102.21, 102.21, 102.21
1971-05-21, 100.99,False,False, 100.99, 100.99, 100.99
1971-05-28,  99.63,False,False,  99.63,  99.63,  99.63
1971-06-04, 101.30,False,False, 101.30, 101.30, 101.30
1971-06-11, 101.07,False,False, 101.07, 101.07, 101.07
1971-06-18,  98.97,False,False,  98.97,  98.97,  98.97
1971-06-25,  97.99,False,False,  97.99,  97.99,  97.99
1971-07-02,  99.78,False,False,  99.78,  99.78,  99.78
1971-07-09, 100.69,False,False, 100.69, 100.69, 100.69
1971-07-16,  99.11,False,False,  99.11,  99.11,  99.11
1971-07-23,  98.94,False,False,  98.94,  98.94,  98.94
1971-07-30,  95.58,False,False,  95.58,  95.58,  95.58
1971-08-06,  94.25,False,False,  94.25,  94.25,  94.25
1971-08-13,  95.69,False,False,  95.69,  95.69,  95.69
1971-08-20,  98.33,False,False,  98.33,  98.33,  98.33
1971-08-27, 100.48,False,False, 100.48, 100.48, 100.48
1971-09-03, 100.69,False,False, 100.69, 100.69, 100.69
1971-09-10, 100.42,False,False, 100.42, 100.42, 100.42
1971-09-17,  99.96,False,False,  99.96,  99.96,  99.96
1971-09-24,  98.15,False,False,  98.15,  98.15,  98.15
1971-10-01,  98.93,False,False,  98.93,  98.93,  98.93
1971-10-08,  99.36,False,False,  99.36,  99.36,  99.36
1971-10-15,  97.79,False,False,  97.79,  97.79,  97.79
1971-10-22,  95.57,False,False,  95.57,  95.57,  95.57
1971-10-29,  94.23,False,False,  94.23,  94.23,  94.23
1971-11-05,  94.46,False,False,  94.46,  94.46,  94.46
1971-11-12,  92.12,False,False,  92.12,  92.12,  92.12
1971-11-19,  91.61,False,False,  91.61,  91.61,  91.61
